7
* SHG parameters for all races by gender 03MAY17
* Cigarette level parameters for SHG                                                                
* 1=1-5(3), 2=6-15(10), 3=16-25,(20), 4=26-35(30), 5=36-45(40), 6=41+(60)                           
* Estimates for all race by gender [M(0) F(1)]                                                      
* Race,Sex,StartYOB,EndYOB,Age,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6                                        
0,1,1915,1915,25,0.138812856,0.356747628,0.369986378,0.074605385,0.049025242,0.010822511
0,1,1916,1916,25,0.138812856,0.356747628,0.369986378,0.074605385,0.049025242,0.010822511
0,1,1917,1917,25,0.138812856,0.356747628,0.369986378,0.074605385,0.049025242,0.010822511
0,1,1918,1918,25,0.138812856,0.356747628,0.369986378,0.074605385,0.049025242,0.010822511
0,1,1919,1919,25,0.138812856,0.356747628,0.369986378,0.074605385,0.049025242,0.010822511
0,1,1920,1920,25,0.138812856,0.356747628,0.369986378,0.074605385,0.049025242,0.010822511
0,1,1921,1921,25,0.136214155,0.353869666,0.372892607,0.075930997,0.050032962,0.011059612
0,1,1922,1922,25,0.134506573,0.351931736,0.374803707,0.076823136,0.050714516,0.011220333
0,1,1923,1923,25,0.13355019,0.350829849,0.375874315,0.077330325,0.0511032,0.011312122
0,1,1924,1924,25,0.133219452,0.350446012,0.376244568,0.077506999,0.051238803,0.011344167
0,1,1925,1925,25,0.13339813,0.350653554,0.376044542,0.077411471,0.051165469,0.011326835
0,1,1926,1926,25,0.133975237,0.351321034,0.375398492,0.077104239,0.05092983,0.011271168
0,1,1927,1927,25,0.134841803,0.352315154,0.374428467,0.076646644,0.050579468,0.011188464
0,1,1928,1928,25,0.135888455,0.353502922,0.373257063,0.07609985,0.05016175,0.01108996
0,1,1929,1929,25,0.137003773,0.35475317,0.372009199,0.075524166,0.049723062,0.01098663
0,1,1930,1930,25,0.138073441,0.355937419,0.370812934,0.074978697,0.049308432,0.010889077
0,1,1931,1931,25,0.139008486,0.356960845,0.36976775,0.074507123,0.04895078,0.010805016
0,1,1932,1932,25,0.139831932,0.357853099,0.36884779,0.074095823,0.048639449,0.010731907
0,1,1933,1933,25,0.140596143,0.358673665,0.367994459,0.073717409,0.048353509,0.010664814
0,1,1934,1934,25,0.141354596,0.359480954,0.367148035,0.073344948,0.048072532,0.010598935
0,1,1935,1935,25,0.142161763,0.360332386,0.366247813,0.072951915,0.047776535,0.010529588
0,1,1936,1936,25,0.143073179,0.3612843,0.365232088,0.072512221,0.047445999,0.010452213
0,1,1937,1937,25,0.144145683,0.36239168,0.364037966,0.072000303,0.047061969,0.0103624
0,1,1938,1938,25,0.145437835,0.363707678,0.36260105,0.071391291,0.046606215,0.010255932
0,1,1939,1939,25,0.147010527,0.365282903,0.360855006,0.070661247,0.046061473,0.010128843
0,1,1940,1940,25,0.14892778,0.367164445,0.358731062,0.069787473,0.04541174,0.0099775
0,1,1941,1941,25,0.144453507,0.362706981,0.363695474,0.071854457,0.046952715,0.010336866
0,1,1942,1942,25,0.140430118,0.358496008,0.368179806,0.073799351,0.048415387,0.010679329
0,1,1943,1943,25,0.136802691,0.354528933,0.372234141,0.07562743,0.049801669,0.011005136
0,1,1944,1944,25,0.133521236,0.350796304,0.375906727,0.077345765,0.051115047,0.011314921
0,1,1945,1945,25,0.130540031,0.347283099,0.379243686,0.078963031,0.052360471,0.011609682
0,1,1946,1946,25,0.127885012,0.344053724,0.382212893,0.080450631,0.053514136,0.011883604
0,1,1947,1947,25,0.12584893,0.341511464,0.384486425,0.081622949,0.054428841,0.012101391
0,1,1948,1948,25,0.124779451,0.340152847,0.385678901,0.082250043,0.054920163,0.012218594
0,1,1949,1949,25,0.125028103,0.340470166,0.385401775,0.082103538,0.05480525,0.012191168
0,1,1950,1950,25,0.126978945,0.342929527,0.383225096,0.080968873,0.053917889,0.01197967
0,1,1951,1951,25,0.130863208,0.347669666,0.378882036,0.078785042,0.052222959,0.011577088
0,1,1952,1952,25,0.136068454,0.353705772,0.373055641,0.076006457,0.050090505,0.011073171
0,1,1953,1953,25,0.141689657,0.359835351,0.366774273,0.07318138,0.047949285,0.010570054
0,1,1954,1954,25,0.146696786,0.364970961,0.361203068,0.070805918,0.046169286,0.010153982
0,1,1955,1955,25,0.149946212,0.368146799,0.357605075,0.069330409,0.045072842,0.009898662
0,1,1956,1956,25,0.150639754,0.368809047,0.35683923,0.069021913,0.044844479,0.009845578
0,1,1957,1957,25,0.149574464,0.367789586,0.358015895,0.069496685,0.045196053,0.009927317
0,1,1958,1958,25,0.147974797,0.366234501,0.359786116,0.070219591,0.045732754,0.010052242
0,1,1959,1959,25,0.147042601,0.365314728,0.360819432,0.070646484,0.046050475,0.01012628
0,1,1960,1960,25,0.147961198,0.366221155,0.359801182,0.070225788,0.045737362,0.010053315
0,1,1961,1961,25,0.15166029,0.369773708,0.355713737,0.068571974,0.044511953,0.009768338
0,1,1962,1962,25,0.157924426,0.375444271,0.348846609,0.065910706,0.042558129,0.009315859
0,1,1963,1963,25,0.166255047,0.382346543,0.339840581,0.062619528,0.040171919,0.008766381
0,1,1964,1964,25,0.176104037,0.389627645,0.329409035,0.059053364,0.037622769,0.00818315
0,1,1965,1965,25,0.186817274,0.396547549,0.318357182,0.05552402,0.035136062,0.007617913
0,1,1966,1966,25,0.197729086,0.402609992,0.307437358,0.05225507,0.032863889,0.007104605
0,1,1967,1967,25,0.208577941,0.407730375,0.296928461,0.04928889,0.030827277,0.006647056
0,1,1968,1968,25,0.219203562,0.411937004,0.286975221,0.046624212,0.029017529,0.006242472
0,1,1969,1969,25,0.229433597,0.415287446,0.277708101,0.044257336,0.027425431,0.005888088
0,1,1970,1970,25,0.239086792,0.417863719,0.26924312,0.042183174,0.026041901,0.005581292
0,1,1971,1971,25,0.248050973,0.419780269,0.26162042,0.040381734,0.024848977,0.005317627
0,1,1972,1972,25,0.25652315,0.421195634,0.254621838,0.038779481,0.023794643,0.005085255
0,1,1973,1973,25,0.264807672,0.42222828,0.247966684,0.037299055,0.022825996,0.004872313
0,1,1974,1974,25,0.273240054,0.422941705,0.241378874,0.035872845,0.021897777,0.004668746
0,1,1975,1975,25,0.282184281,0.423346121,0.234590355,0.0344419,0.020971306,0.004466036
0,1,1976,1976,25,0.291945826,0.423396581,0.227407869,0.032968493,0.020022339,0.004258892
0,1,1977,1977,25,0.302498161,0.42301914,0.219899564,0.031470527,0.01906269,0.004049917
0,1,1978,1978,25,0.313718697,0.422155906,0.21219581,0.029976121,0.018110421,0.003843045
0,1,1979,1979,25,0.325471128,0.420774097,0.204422696,0.028509653,0.017180849,0.003641578
0,1,1980,1980,25,0.337605107,0.418868375,0.196699943,0.027091747,0.016286618,0.003448211
0,1,1981,1981,25,0.34998351,0.416456049,0.189123061,0.025736586,0.015436099,0.003264695
0,1,1982,1982,25,0.362567348,0.413551141,0.181716816,0.024444735,0.014629045,0.003090915
0,1,1983,1983,25,0.375342379,0.410166188,0.174488056,0.023213687,0.013863331,0.002926359
0,1,1984,1984,25,0.388293342,0.406315689,0.167442513,0.02204099,0.013136927,0.002770539
0,1,1985,1985,25,0.401404015,0.402015993,0.160584856,0.020924247,0.012447895,0.002622995
0,1,1986,1986,25,0.40775926,0.399794127,0.157355803,0.020406563,0.012129374,0.002554874
0,1,1987,1987,25,0.41414551,0.397474723,0.154171369,0.019901018,0.011818863,0.002488517
0,1,1988,1988,25,0.420560754,0.395060006,0.151031831,0.01940736,0.011516169,0.00242388
0,1,1989,1989,25,0.427002943,0.392552276,0.147937422,0.018925342,0.0112211,0.002360918
0,1,1990,1990,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1991,1991,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1992,1992,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1993,1993,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1994,1994,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1995,1995,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1996,1996,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1997,1997,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1998,1998,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1999,1999,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2000,2000,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2001,2001,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2002,2002,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2003,2003,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2004,2004,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2005,2005,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2006,2006,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2007,2007,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2008,2008,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2009,2009,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2010,2010,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2011,2011,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2012,2012,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2013,2013,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2014,2014,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2015,2015,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2016,2016,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2017,2017,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2018,2018,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2019,2019,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2020,2020,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2021,2021,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2022,2022,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2023,2023,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2024,2024,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2025,2025,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2026,2026,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2027,2027,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2028,2028,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2029,2029,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2030,2030,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2031,2031,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2032,2032,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2033,2033,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2034,2034,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2035,2035,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2036,2036,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2037,2037,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2038,2038,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2039,2039,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2040,2040,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2041,2041,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2042,2042,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2043,2043,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2044,2044,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2045,2045,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2046,2046,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2047,2047,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2048,2048,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2049,2049,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2050,2050,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2051,2051,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2052,2052,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2053,2053,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2054,2054,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2055,2055,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2056,2056,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2057,2057,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2058,2058,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2059,2059,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2060,2060,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2061,2061,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2062,2062,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2063,2063,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2064,2064,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2065,2065,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2066,2066,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2067,2067,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2068,2068,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2069,2069,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2070,2070,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2071,2071,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2072,2072,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2073,2073,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2074,2074,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2075,2075,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2076,2076,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2077,2077,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2078,2078,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2079,2079,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2080,2080,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2081,2081,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2082,2082,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2083,2083,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2084,2084,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2085,2085,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2086,2086,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2087,2087,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2088,2088,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2089,2089,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2090,2090,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2091,2091,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2092,2092,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2093,2093,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2094,2094,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2095,2095,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2096,2096,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2097,2097,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2098,2098,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2099,2099,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,2100,2100,25,0.433469991,0.389953904,0.144888326,0.018454719,0.010933472,0.002299588
0,1,1864,1864,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1865,1865,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1866,1866,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1867,1867,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1868,1868,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1869,1869,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1870,1870,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1871,1871,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1872,1872,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1873,1873,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1874,1874,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1875,1875,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1876,1876,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1877,1877,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1878,1878,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1879,1879,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1880,1880,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1881,1881,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1882,1882,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1883,1883,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1884,1884,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1885,1885,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1886,1886,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1887,1887,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1888,1888,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1889,1889,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1890,1890,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1891,1891,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1892,1892,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1893,1893,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1894,1894,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1895,1895,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1896,1896,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1897,1897,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1898,1898,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1899,1899,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1900,1900,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1901,1901,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1902,1902,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1903,1903,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1904,1904,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1905,1905,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1906,1906,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1907,1907,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1908,1908,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1909,1909,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1910,1910,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1911,1911,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1912,1912,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1913,1913,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1914,1914,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1915,1915,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1916,1916,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1917,1917,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1918,1918,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1919,1919,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1920,1920,26,0.136693714,0.354407191,0.372356057,0.075683491,0.049844359,0.011015189
0,1,1921,1921,26,0.134128506,0.351497574,0.375226916,0.077022979,0.050867561,0.011256463
0,1,1922,1922,26,0.13244306,0.349539323,0.37711371,0.077924341,0.051559553,0.011420012
0,1,1923,1923,26,0.131499121,0.348426228,0.378170325,0.078436731,0.051954179,0.011513415
0,1,1924,1924,26,0.131172693,0.348038545,0.378535676,0.07861521,0.052091853,0.011546023
0,1,1925,1925,26,0.131349042,0.348248163,0.378338303,0.078518707,0.052017399,0.011528387
0,1,1926,1926,26,0.131918634,0.348922379,0.377700755,0.078208331,0.05177816,0.011471741
0,1,1927,1927,26,0.132773937,0.3499267,0.37674331,0.077746032,0.051422439,0.011387582
0,1,1928,1928,26,0.13380702,0.351126924,0.375586802,0.077193585,0.050998323,0.011287345
0,1,1929,1929,26,0.134907922,0.352390605,0.374354459,0.076611912,0.050552905,0.011182196
0,1,1930,1930,26,0.135963804,0.353587888,0.373172744,0.076060732,0.050131905,0.011082927
0,1,1931,1931,26,0.136886832,0.354622826,0.372140013,0.075584192,0.049768751,0.010997386
0,1,1932,1932,26,0.137699719,0.355525306,0.371230819,0.075168541,0.049452625,0.01092299
0,1,1933,1933,26,0.138454154,0.356355438,0.370387312,0.074786105,0.049162276,0.010854715
0,1,1934,1934,26,0.139202923,0.357172289,0.369550481,0.074409669,0.048876962,0.010787676
0,1,1935,1935,26,0.139999807,0.358033971,0.368660299,0.074012426,0.048576391,0.010717107
0,1,1936,1936,26,0.140899639,0.358997548,0.367655702,0.073567999,0.048240743,0.010638369
0,1,1937,1937,26,0.141958548,0.360118773,0.366474398,0.073050543,0.047850765,0.010546974
0,1,1938,1938,26,0.143234376,0.361451618,0.365052532,0.072434904,0.047387942,0.010438629
0,1,1939,1939,26,0.144787278,0.363047586,0.36332424,0.07169686,0.046834736,0.0103093
0,1,1940,1940,26,0.140062219,0.358101126,0.3685906,0.07398146,0.048552983,0.010711613
0,1,1941,1941,26,0.135811793,0.353416403,0.373342851,0.076139683,0.050192146,0.011097124
0,1,1942,1942,26,0.131991964,0.349008865,0.377618672,0.078168519,0.051747497,0.011464483
0,1,1943,1943,26,0.128549904,0.344871479,0.381469711,0.080073795,0.053221152,0.011813958
0,1,1944,1944,26,0.12543764,0.340990891,0.384945175,0.081863175,0.054616888,0.012146231
0,1,1945,1945,26,0.122676981,0.337434496,0.388018705,0.08350625,0.055908694,0.012454874
0,1,1946,1946,26,0.120547031,0.334615374,0.390381584,0.084811508,0.056941977,0.012702526
0,1,1947,1947,26,0.119378824,0.333040816,0.391673657,0.085541791,0.05752286,0.012842052
0,1,1948,1948,26,0.119506751,0.333214231,0.391532314,0.085461314,0.057458748,0.012826642
0,1,1949,1949,26,0.121297173,0.335615807,0.389550385,0.084347989,0.056574318,0.012614328
0,1,1950,1950,26,0.124969744,0.340395769,0.385466824,0.082137885,0.054832183,0.012197595
0,1,1951,1951,26,0.129930395,0.346550052,0.379925792,0.079300589,0.05262157,0.011671602
0,1,1952,1952,26,0.135309513,0.352847667,0.373904974,0.07640151,0.050392075,0.01114426
0,1,1953,1953,26,0.140118039,0.358161147,0.368528264,0.073953782,0.048532063,0.010706704
0,1,1954,1954,26,0.143255557,0.36147358,0.365028941,0.072424754,0.047380322,0.010436846
0,1,1955,1955,26,0.143952341,0.362193067,0.364253137,0.072092152,0.047130809,0.010378493
0,1,1956,1956,26,0.142974619,0.361181843,0.365341887,0.072559562,0.047481556,0.010460533
0,1,1957,1957,26,0.141500894,0.359635863,0.366984826,0.073273456,0.048018653,0.010586308
0,1,1958,1958,26,0.140688709,0.358772568,0.367891131,0.073671787,0.048319068,0.010656737
0,1,1959,1959,26,0.141679957,0.359825111,0.366785091,0.073186107,0.047952846,0.010570888
0,1,1960,1960,26,0.145370872,0.363639964,0.362675465,0.071422646,0.04662965,0.010261403
0,1,1961,1961,26,0.151539005,0.369659674,0.355847403,0.068625199,0.044551255,0.009777464
0,1,1962,1962,26,0.159703713,0.37697836,0.34691019,0.065184917,0.042029081,0.009193738
0,1,1963,1963,26,0.169339417,0.384725991,0.336547285,0.061466888,0.039343907,0.008576512
0,1,1964,1964,26,0.179814602,0.392138091,0.325545152,0.05779221,0.036730118,0.007979828
